.++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++.
|                                                                                                      |
|                           Generate by Oorth [https://github.com/Oorth]                               | 
|                                      Win10 Home Single Language                                      |
|                                        10.0.19045 Build 19045                                        |
|                                                                                                      |
.++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++.

[834]	[0x00007FF80AAE0EC0]	RtlCreateHashTable
[835]	[0x00007FF80AB3BD80]	RtlCreateHashTableEx
[836]	[0x00007FF80A93A2C0]	RtlCreateHeap
[837]	[0x00007FF80AAFD640]	RtlCreateMemoryBlockLookaside
[838]	[0x00007FF80AAFDD80]	RtlCreateMemoryZone
[839]	[0x00007FF80AC69740]	RtlCreateProcessParameters
[840]	[0x00007FF80AA3A140]	RtlCreateProcessParametersEx
[841]	[0x00007FF80AA3A300]	RtlCreateProcessParametersWithTemplate
[842]	[0x00007FF80AC66900]	RtlCreateProcessReflection
[843]	[0x00007FF80AC6CB00]	RtlCreateQueryDebugBuffer
[844]	[0x00007FF80ACC96C0]	RtlCreateRegistryKey
[845]	[0x00007FF80AA02540]	RtlCreateSecurityDescriptor
[846]	[0x00007FF80AA0EA00]	RtlCreateServiceSid
[847]	[0x00007FF80AB31080]	RtlCreateSystemVolumeInformationFolder
[848]	[0x00007FF80AB06900]	RtlCreateTagHeap
[849]	[0x00007FF80A937540]	RtlCreateTimer
[850]	[0x00007FF80AB1C040]	RtlCreateTimerQueue
[851]	[0x00007FF80ACEB640]	RtlCreateUmsCompletionList
[852]	[0x00007FF80ACEBAC0]	RtlCreateUmsThreadContext
[853]	[0x00007FF80A9F2BC0]	RtlCreateUnicodeString
[854]	[0x00007FF80A9695C0]	RtlCreateUnicodeStringFromAsciiz
[855]	[0x00007FF80AC95EC0]	RtlCreateUserFiberShadowStack
[856]	[0x00007FF80AC960C0]	RtlCreateUserProcess
[857]	[0x00007FF80AB33D00]	RtlCreateUserProcessEx
[858]	[0x00007FF80AC6A240]	RtlCreateUserSecurityObject
[859]	[0x00007FF80AAECC40]	RtlCreateUserStack
[860]	[0x00007FF80AA31E00]	RtlCreateUserThread
[861]	[0x00007FF80AB21400]	RtlCreateVirtualAccountSid
[862]	[0x00007FF80A9FE140]	RtlCultureNameToLCID
[863]	[0x00007FF80ACA4440]	RtlCustomCPToUnicodeN
[864]	[0x00007FF80AA80E80]	RtlCutoverTimeToSystemTime
[865]	[0x00007FF80AC6D580]	RtlDeCommitDebugInfo
[866]	[0x00007FF80AC69900]	RtlDeNormalizeProcessParams
[867]	[0x00007FF80AAD6900]	RtlDeactivateActivationContext
[868]	[0x00007FF80A975EC0]	RtlDeactivateActivationContextUnsafeFast
[869]	[0x00007FF80AB12300]	RtlDebugPrintTimes
[870]	[0x00007FF80AABCF80]	RtlDecodePointer
[871]	[0x00007FF80AC81C80]	RtlDecodeRemotePointer
[872]	[0x00007FF80AB1F680]	RtlDecodeSystemPointer
[873]	[0x00007FF80ACE6140]	RtlDecompressBuffer
[874]	[0x00007FF80AB107C0]	RtlDecompressBufferEx
[875]	[0x00007FF80ACE6340]	RtlDecompressFragment
[876]	[0x00007FF80AC6A4C0]	RtlDefaultNpAcl
[877]	[0x00007FF80AAAAB40]	RtlDelete
[878]	[0x00007FF80AAF5E00]	RtlDeleteAce
[879]	[0x00007FF80AA74540]	RtlDeleteAtomFromAtomTable
[880]	[0x00007FF80ACC6040]	RtlDeleteBarrier
[881]	[0x00007FF80A99B9C0]	RtlDeleteBoundaryDescriptor
[882]	[0x00007FF80A953F00]	RtlDeleteCriticalSection
[883]	[0x00007FF80AAA9740]	RtlDeleteElementGenericTable
[884]	[0x00007FF80AA833C0]	RtlDeleteElementGenericTableAvl
[885]	[0x00007FF80AA834C0]	RtlDeleteElementGenericTableAvlEx
[886]	[0x00007FF80AAB3AC0]	RtlDeleteFunctionTable
[887]	[0x00007FF80AAB4E00]	RtlDeleteGrowableFunctionTable
[888]	[0x00007FF80AAFFD40]	RtlDeleteHashTable
[889]	[0x00007FF80AAAADC0]	RtlDeleteNoSplay
[890]	[0x00007FF80AB41400]	RtlDeleteRegistryValue
[891]	[0x00007FF80A953CC0]	RtlDeleteResource
[892]	[0x00007FF80AB08300]	RtlDeleteSecurityObject
[893]	[0x00007FF80A937000]	RtlDeleteTimer
[894]	[0x00007FF80AD5B880]	RtlDeleteTimerQueue
[895]	[0x00007FF80AB234C0]	RtlDeleteTimerQueueEx
[896]	[0x00007FF80ACEBF00]	RtlDeleteUmsCompletionList
[897]	[0x00007FF80ACEC080]	RtlDeleteUmsThreadContext
[898]	[0x00007FF80ACEC200]	RtlDequeueUmsCompletionListItems
[899]	[0x00007FF80ACEE900]	RtlDeregisterSecureMemoryCacheCallback
[900]	[0x00007FF80AB27800]	RtlDeregisterWait
[901]	[0x00007FF80A93D6C0]	RtlDeregisterWaitEx
[902]	[0x00007FF80A98F500]	RtlDeriveCapabilitySidsFromName
[903]	[0x00007FF80AB3B400]	RtlDestroyAtomTable
[904]	[0x00007FF80AB08440]	RtlDestroyEnvironment
[905]	[0x00007FF80AB269C0]	RtlDestroyHandleTable
[906]	[0x00007FF80A935A00]	RtlDestroyHeap
[907]	[0x00007FF80AB253C0]	RtlDestroyMemoryBlockLookaside
[908]	[0x00007FF80AB25540]	RtlDestroyMemoryZone
[909]	[0x00007FF80AB08440]	RtlDestroyProcessParameters
[910]	[0x00007FF80AC6D5C0]	RtlDestroyQueryDebugBuffer
[911]	[0x00007FF80AA95D80]	RtlDetectHeapLeaks
[912]	[0x00007FF80AAECA40]	RtlDetermineDosPathNameType_U
[913]	[0x00007FF80AC3F680]	RtlDisableThreadProfiling
[914]	[0x00007FF80AB10D40]	RtlDisownModuleHeapAllocation
[915]	[0x00007FF80AAA2400]	RtlDllShutdownInProgress
[916]	[0x00007FF80AA97FC0]	RtlDnsHostNameToComputerName
[917]	[0x00007FF80AB287C0]	RtlDoesFileExists_U
[918]	[0x00007FF80ACFCF80]	RtlDoesNameContainWildCards
[919]	[0x00007FF80A97A780]	RtlDosApplyFileIsolationRedirection_Ustr
[920]	[0x00007FF80AC40BC0]	RtlDosLongPathNameToNtPathName_U_WithStatus
[921]	[0x00007FF80AC40C80]	RtlDosLongPathNameToRelativeNtPathName_U_WithStatus
[922]	[0x00007FF80A96CC40]	RtlDosPathNameToNtPathName_U
[923]	[0x00007FF80A96AF80]	RtlDosPathNameToNtPathName_U_WithStatus
[924]	[0x00007FF80A96AE00]	RtlDosPathNameToRelativeNtPathName_U
[925]	[0x00007FF80A97BB80]	RtlDosPathNameToRelativeNtPathName_U_WithStatus
[926]	[0x00007FF80AB351C0]	RtlDosSearchPath_U
[927]	[0x00007FF80A977100]	RtlDosSearchPath_Ustr
[928]	[0x00007FF80ACBC880]	RtlDowncaseUnicodeChar
[929]	[0x00007FF80AB01B80]	RtlDowncaseUnicodeString
[930]	[0x00007FF80ACFF000]	RtlDrainNonVolatileFlush
[931]	[0x00007FF80ACB32C0]	RtlDumpResource
[932]	[0x00007FF80AAF7900]	RtlDuplicateUnicodeString
[933]	[0x00007FF80AB3B700]	RtlEmptyAtomTable
[934]	[0x00007FF80ACB3400]	RtlEnableEarlyCriticalSectionEventCreation
[935]	[0x00007FF80AC3F840]	RtlEnableThreadProfiling
[936]	[0x00007FF80AB951C0]	RtlEnclaveCallDispatch
[937]	[0x00007FF80AB95284]	RtlEnclaveCallDispatchReturn
[938]	[0x00007FF80AADBD00]	RtlEncodePointer
[939]	[0x00007FF80AC81E40]	RtlEncodeRemotePointer
[940]	[0x00007FF80AB25B80]	RtlEncodeSystemPointer
[941]	[0x00007FF80AB16800]	RtlEndEnumerationHashTable
[942]	[0x00007FF80AB12300]	RtlEndStrongEnumerationHashTable
[943]	[0x00007FF80ACE6F40]	RtlEndWeakEnumerationHashTable
[944]	[0x00007FF80A9CEA80]	RtlEnterCriticalSection
[945]	[0x00007FF80ACEC440]	RtlEnterUmsSchedulingMode
[946]	[0x00007FF80ACD9040]	RtlEnumProcessHeaps
[947]	[0x00007FF80AAB3440]	RtlEnumerateEntryHashTable
[948]	[0x00007FF80AAA9580]	RtlEnumerateGenericTable
[949]	[0x00007FF80AAA7B40]	RtlEnumerateGenericTableAvl
[950]	[0x00007FF80ACEDFC0]	RtlEnumerateGenericTableLikeADirectory
[951]	[0x00007FF80AAAB700]	RtlEnumerateGenericTableWithoutSplaying
[952]	[0x00007FF80AAA7BC0]	RtlEnumerateGenericTableWithoutSplayingAvl
[953]	[0x00007FF80ACBC8C0]	RtlEqualComputerName
[954]	[0x00007FF80A943A40]	RtlEqualDomainName
[955]	[0x00007FF80ACA9100]	RtlEqualLuid
[956]	[0x00007FF80A9EF780]	RtlEqualPrefixSid
[957]	[0x00007FF80A9F0C40]	RtlEqualSid
[958]	[0x00007FF80AA97D40]	RtlEqualString
[959]	[0x00007FF80A993440]	RtlEqualUnicodeString
[960]	[0x00007FF80AB272C0]	RtlEqualWnfChangeStamps
[961]	[0x00007FF80AB28940]	RtlEraseUnicodeString
[962]	[0x00007FF80ACFF540]	RtlEthernetAddressToStringA
[963]	[0x00007FF80ACFF700]	RtlEthernetAddressToStringW
[964]	[0x00007FF80ACFF8C0]	RtlEthernetStringToAddressA
[965]	[0x00007FF80ACFFDC0]	RtlEthernetStringToAddressW
[966]	[0x00007FF80ACEC7C0]	RtlExecuteUmsThread
[967]	[0x00007FF80AA8BB40]	RtlExitUserProcess
[968]	[0x00007FF80AA4B0C0]	RtlExitUserThread
[969]	[0x00007FF80A9658C0]	RtlExpandEnvironmentStrings
[970]	[0x00007FF80AAEF800]	RtlExpandEnvironmentStrings_U
[971]	[0x00007FF80AB331C0]	RtlExpandHashTable
[972]	[0x00007FF80AB244C0]	RtlExtendCorrelationVector
[973]	[0x00007FF80A916980]	RtlExtendMemoryBlockLookaside
[974]	[0x00007FF80A9169C0]	RtlExtendMemoryZone
[975]	[0x00007FF80ACBEE00]	RtlExtractBitMap
[976]	[0x00007FF80AD00840]	RtlFillMemory
[977]	[0x00007FF80AB98200]	RtlFillMemoryNonTemporal
[978]	[0x00007FF80AD008C0]	RtlFillNonVolatileMemory
[979]	[0x00007FF80AB12300]	RtlFinalReleaseOutOfProcessMemoryStream
[980]	[0x00007FF80AA00100]	RtlFindAceByType
[981]	[0x00007FF80A983600]	RtlFindActivationContextSectionGuid
[982]	[0x00007FF80A981B00]	RtlFindActivationContextSectionString
[983]	[0x00007FF80A984E40]	RtlFindCharInUnicodeString
[984]	[0x00007FF80AB29480]	RtlFindClearBits
[985]	[0x00007FF80AA63F80]	RtlFindClearBitsAndSet
[986]	[0x00007FF80ACBF480]	RtlFindClearBitsEx
[987]	[0x00007FF80ACC0080]	RtlFindClearRuns
[988]	[0x00007FF80ACD7DC0]	RtlFindClosestEncodableLength
[989]	[0x00007FF80AAFB240]	RtlFindExportedRoutineByName
[990]	[0x00007FF80AA77740]	RtlFindLastBackwardRunClear
[991]	[0x00007FF80AB26500]	RtlFindLeastSignificantBit
[992]	[0x00007FF80ACC0C00]	RtlFindLongestRunClear
[993]	[0x00007FF80AAB9340]	RtlFindMessage
[994]	[0x00007FF80AB268C0]	RtlFindMostSignificantBit
[995]	[0x00007FF80AB28FC0]	RtlFindNextForwardRunClear
[996]	[0x00007FF80AB382C0]	RtlFindSetBits
[997]	[0x00007FF80ACC0D00]	RtlFindSetBitsAndClear
[998]	[0x00007FF80ACC1B80]	RtlFindSetBitsAndClearEx
[999]	[0x00007FF80ACC2980]	RtlFindSetBitsEx
[1000]	[0x00007FF80AB2DFC0]	RtlFindUnicodeSubstring
[1001]	[0x00007FF80AB94280]	RtlFirstEntrySList
[1002]	[0x00007FF80A9EDC40]	RtlFirstFreeAce
[1003]	[0x00007FF80AAE6180]	RtlFlsAlloc
[1004]	[0x00007FF80AAE19C0]	RtlFlsFree
[1005]	[0x00007FF80AA5D800]	RtlFlsGetValue
[1006]	[0x00007FF80AA4ED80]	RtlFlsSetValue
[1007]	[0x00007FF80AAE3E00]	RtlFlushHeaps
[1008]	[0x00007FF80ACFF0C0]	RtlFlushNonVolatileMemory
[1009]	[0x00007FF80AD00B80]	RtlFlushNonVolatileMemoryRanges
[1010]	[0x00007FF80ACEEC00]	RtlFlushSecureMemoryCache
[1011]	[0x00007FF80A9EB100]	RtlFormatCurrentUserKeyPath
[1012]	[0x00007FF80AD01340]	RtlFormatMessage
[1013]	[0x00007FF80AAAC800]	RtlFormatMessageEx
[1014]	[0x00007FF80AAD6400]	RtlFreeActivationContextStack
[1015]	[0x00007FF80A969D80]	RtlFreeAnsiString
[1016]	[0x00007FF80AA77440]	RtlFreeHandle
[1017]	[0x00007FF80A9A1D80]	RtlFreeHeap
[1018]	[0x00007FF80AD80640]	RtlFreeMemoryBlockLookaside
[1019]	[0x00007FF80AD00DC0]	RtlFreeNonVolatileToken
[1020]	[0x00007FF80AB3C500]	RtlFreeOemString
[1021]	[0x00007FF80AAE8680]	RtlFreeSid
[1022]	[0x00007FF80AAD6300]	RtlFreeThreadActivationContextStack
[1023]	[0x00007FF80A969D80]	RtlFreeUTF8String
[1024]	[0x00007FF80A969D80]	RtlFreeUnicodeString
[1025]	[0x00007FF80AC96300]	RtlFreeUserFiberShadowStack
[1026]	[0x00007FF80AB0FF80]	RtlFreeUserStack
[1027]	[0x00007FF80AABBD40]	RtlGUIDFromString
[1028]	[0x00007FF80AD01B00]	RtlGenerate8dot3Name
[1029]	[0x00007FF80AAD87C0]	RtlGetAce
[1030]	[0x00007FF80AAC1740]	RtlGetActiveActivationContext
[1031]	[0x00007FF80AB1F940]	RtlGetActiveConsoleId
[1032]	[0x00007FF80AA1FB80]	RtlGetAppContainerNamedObjectPath
[1033]	[0x00007FF80AA1F840]	RtlGetAppContainerParent
[1034]	[0x00007FF80AA21A00]	RtlGetAppContainerSidType
[1035]	[0x00007FF80ACC6540]	RtlGetCallersAddress
[1036]	[0x00007FF80AB14A00]	RtlGetCompressionWorkSpaceSize
[1037]	[0x00007FF80AD03740]	RtlGetConsoleSessionForegroundProcessId
[1038]	[0x00007FF80AAFB680]	RtlGetControlSecurityDescriptor
[1039]	[0x00007FF80ACB34C0]	RtlGetCriticalSectionRecursionCount
[1040]	[0x00007FF80AA89E40]	RtlGetCurrentDirectory_U
[1041]	[0x00007FF80AD03840]	RtlGetCurrentPeb
[1042]	[0x00007FF80AB98600]	RtlGetCurrentProcessorNumber
[1043]	[0x00007FF80AB98700]	RtlGetCurrentProcessorNumberEx
[1044]	[0x00007FF80A9A2140]	RtlGetCurrentServiceSessionId
[1045]	[0x00007FF80AACAF40]	RtlGetCurrentTransaction
[1046]	[0x00007FF80AA77B80]	RtlGetCurrentUmsThread
[1047]	[0x00007FF80AAD7540]	RtlGetDaclSecurityDescriptor
[1048]	[0x00007FF80AA0E140]	RtlGetDeviceFamilyInfoEnum
[1049]	[0x00007FF80AB0C400]	RtlGetElementGenericTable
[1050]	[0x00007FF80ACEE480]	RtlGetElementGenericTableAvl
[1051]	[0x00007FF80AB19580]	RtlGetEnabledExtendedFeatures
[1052]	[0x00007FF80AB1AA40]	RtlGetExePath
[1053]	[0x00007FF80AA5B2C0]	RtlGetExtendedContextLength
[1054]	[0x00007FF80AA5B980]	RtlGetExtendedContextLength2
[1055]	[0x00007FF80ACE7080]	RtlGetExtendedFeaturesMask
[1056]	[0x00007FF80AA2A3C0]	RtlGetFileMUIPath
[1057]	[0x00007FF80AC46A00]	RtlGetFrame
[1058]	[0x00007FF80AB17300]	RtlGetFullPathName_U
[1059]	[0x00007FF80A986000]	RtlGetFullPathName_UEx
[1060]	[0x00007FF80A986240]	RtlGetFullPathName_UstrEx
[1061]	[0x00007FF80AC92940]	RtlGetFunctionTableListHead
[1062]	[0x00007FF80AAFA940]	RtlGetGroupSecurityDescriptor
[1063]	[0x00007FF80AA763C0]	RtlGetIntegerAtom
[1064]	[0x00007FF80AA1F580]	RtlGetInterruptTimePrecise
[1065]	[0x00007FF80AB03FC0]	RtlGetLastNtStatus
[1066]	[0x00007FF80A9167C0]	RtlGetLastWin32Error
[1067]	[0x00007FF80AAF22C0]	RtlGetLengthWithoutLastFullDosOrNtPathElement
[1068]	[0x00007FF80AB28100]	RtlGetLengthWithoutTrailingPathSeperators
[1069]	[0x00007FF80AB04800]	RtlGetLocaleFileMappingAddress
[1070]	[0x00007FF80AB27300]	RtlGetLongestNtPathLength
[1071]	[0x00007FF80ACA6B40]	RtlGetMultiTimePrecise
[1072]	[0x00007FF80AB86E80]	RtlGetNativeSystemInformation
[1073]	[0x00007FF80AB1A940]	RtlGetNextEntryHashTable
[1074]	[0x00007FF80ACECFC0]	RtlGetNextUmsListItem
[1075]	[0x00007FF80AD00E40]	RtlGetNonVolatileToken
[1076]	[0x00007FF80AB83480]	RtlGetNtGlobalFlags
[1077]	[0x00007FF80AA02EC0]	RtlGetNtProductType
[1078]	[0x00007FF80A96AEC0]	RtlGetNtSystemRoot
[1079]	[0x00007FF80AC62380]	RtlGetNtVersionNumbers
[1080]	[0x00007FF80AAF56C0]	RtlGetOwnerSecurityDescriptor
[1081]	[0x00007FF80AA01240]	RtlGetParentLocaleName
[1082]	[0x00007FF80AA38DC0]	RtlGetPersistedStateLocation
[1083]	[0x00007FF80ACD9080]	RtlGetProcessHeaps
[1084]	[0x00007FF80AB3AC40]	RtlGetProcessPreferredUILanguages
[1085]	[0x00007FF80AB09E80]	RtlGetProductInfo
[1086]	[0x00007FF80AD05E40]	RtlGetReturnAddressHijackTarget
[1087]	[0x00007FF80AAEB080]	RtlGetSaclSecurityDescriptor
[1088]	[0x00007FF80AB1F800]	RtlGetSearchPath
[1089]	[0x00007FF80AB27FC0]	RtlGetSecurityDescriptorRMControl
[1090]	[0x00007FF80ACA9180]	RtlGetSessionProperties
[1091]	[0x00007FF80ACC7A80]	RtlGetSetBootStatusData
[1092]	[0x00007FF80AA03040]	RtlGetSuiteMask
[1093]	[0x00007FF80AB3FB80]	RtlGetSystemBootStatus
[1094]	[0x00007FF80ACC8000]	RtlGetSystemBootStatusEx
[1095]	[0x00007FF80AAEBE80]	RtlGetSystemPreferredUILanguages
[1096]	[0x00007FF80AB82EC0]	RtlGetSystemTimeAndBias
[1097]	[0x00007FF80AA10280]	RtlGetSystemTimePrecise
[1098]	[0x00007FF80AA96FC0]	RtlGetThreadErrorMode
[1099]	[0x00007FF80ACCBA80]	RtlGetThreadLangIdByIndex
[1100]	[0x00007FF80A9E7280]	RtlGetThreadPreferredUILanguages
[1101]	[0x00007FF80AAC1B00]	RtlGetThreadWorkOnBehalfTicket
[1102]	[0x00007FF80AA26300]	RtlGetTokenNamedObjectPath
[1103]	[0x00007FF80ACCBDC0]	RtlGetUILanguageInfo
[1104]	[0x00007FF80ACED080]	RtlGetUmsCompletionListEvent
[1105]	[0x00007FF80AC49A40]	RtlGetUnloadEventTrace
[1106]	[0x00007FF80AC49A80]	RtlGetUnloadEventTraceEx
[1107]	[0x00007FF80A916F00]	RtlGetUserInfoHeap
[1108]	[0x00007FF80AB02880]	RtlGetUserPreferredUILanguages
[1109]	[0x00007FF80AA09380]	RtlGetVersion
[1110]	[0x00007FF80AC92980]	RtlGrowFunctionTable
[1111]	[0x00007FF80AACBB00]	RtlGuardCheckLongJumpTarget
[1112]	[0x00007FF80A9832C0]	RtlHashUnicodeString
[1113]	[0x00007FF80AD06700]	RtlHeapTrkInitialize
[1114]	[0x00007FF80AAF9400]	RtlIdentifierAuthoritySid
[1115]	[0x00007FF80A944300]	RtlIdnToAscii
[1116]	[0x00007FF80AD0B840]	RtlIdnToNameprepUnicode
[1117]	[0x00007FF80A941BC0]	RtlIdnToUnicode
[1118]	[0x00007FF80AB08D00]	RtlImageDirectoryEntryToData
[1119]	[0x00007FF80A9E6F40]	RtlImageNtHeader
[1120]	[0x00007FF80A9DAB40]	RtlImageNtHeaderEx
[1121]	[0x00007FF80A9DEA80]	RtlImageRvaToSection
[1122]	[0x00007FF80AB2BD00]	RtlImageRvaToVa
[1123]	[0x00007FF80AAF0FC0]	RtlImpersonateSelf
[1124]	[0x00007FF80AAF1000]	RtlImpersonateSelfEx
[1125]	[0x00007FF80AB24700]	RtlIncrementCorrelationVector
[1126]	[0x00007FF80A964BC0]	RtlInitAnsiString
[1127]	[0x00007FF80A9694C0]	RtlInitAnsiStringEx
[1128]	[0x00007FF80ACC6100]	RtlInitBarrier
[1129]	[0x00007FF80ACA49C0]	RtlInitCodePageTable
[1130]	[0x00007FF80AAB2B80]	RtlInitEnumerationHashTable
[1131]	[0x00007FF80AB12300]	RtlInitMemoryStream
[1132]	[0x00007FF80ACA4DC0]	RtlInitNlsTables
[1133]	[0x00007FF80AB12300]	RtlInitOutOfProcessMemoryStream
[1134]	[0x00007FF80A964BC0]	RtlInitString
[1135]	[0x00007FF80ACBDA00]	RtlInitStringEx
[1136]	[0x00007FF80AAB2D40]	RtlInitStrongEnumerationHashTable
[1137]	[0x00007FF80AB280C0]	RtlInitUTF8String
[1138]	[0x00007FF80ACBDA00]	RtlInitUTF8StringEx
[1139]	[0x00007FF80A9FE900]	RtlInitUnicodeString
[1140]	[0x00007FF80A9809C0]	RtlInitUnicodeStringEx
[1141]	[0x00007FF80ACE6F80]	RtlInitWeakEnumerationHashTable
[1142]	[0x00007FF80AB21EC0]	RtlInitializeAtomPackage
[1143]	[0x00007FF80AB00CC0]	RtlInitializeBitMap
[1144]	[0x00007FF80AB83380]	RtlInitializeBitMapEx
[1145]	[0x00007FF80AABD0C0]	RtlInitializeConditionVariable
[1146]	[0x00007FF80AD0B940]	RtlInitializeContext
[1147]	[0x00007FF80AB26D40]	RtlInitializeCorrelationVector
[1148]	[0x00007FF80AA9A8C0]	RtlInitializeCriticalSection
[1149]	[0x00007FF80AAA7800]	RtlInitializeCriticalSectionAndSpinCount
[1150]	[0x00007FF80A992F00]	RtlInitializeCriticalSectionEx
[1151]	[0x00007FF80AA5B400]	RtlInitializeExtendedContext
[1152]	[0x00007FF80AA5C240]	RtlInitializeExtendedContext2
[1153]	[0x00007FF80AB08E40]	RtlInitializeGenericTable
[1154]	[0x00007FF80AB09D00]	RtlInitializeGenericTableAvl
[1155]	[0x00007FF80AB10C40]	RtlInitializeHandleTable
[1156]	[0x00007FF80AB41980]	RtlInitializeNtUserPfn
[1157]	[0x00007FF80AB3ED00]	RtlInitializeRXact
[1158]	[0x00007FF80A954B80]	RtlInitializeResource
[1159]	[0x00007FF80AACEE80]	RtlInitializeSListHead
[1160]	[0x00007FF80AABD0C0]	RtlInitializeSRWLock
[1161]	[0x00007FF80AA101C0]	RtlInitializeSid
[1162]	[0x00007FF80AA10040]	RtlInitializeSidEx
[1163]	[0x00007FF80AAA9980]	RtlInsertElementGenericTable
[1164]	[0x00007FF80AA83C80]	RtlInsertElementGenericTableAvl
[1165]	[0x00007FF80AAA9B40]	RtlInsertElementGenericTableFull
[1166]	[0x00007FF80AA83E40]	RtlInsertElementGenericTableFullAvl
[1167]	[0x00007FF80AAB2E40]	RtlInsertEntryHashTable
[1168]	[0x00007FF80AAB6340]	RtlInstallFunctionTableCallback
[1169]	[0x00007FF80ACC66C0]	RtlInt64ToUnicodeString
[1170]	[0x00007FF80A968E80]	RtlIntegerToChar
[1171]	[0x00007FF80A969280]	RtlIntegerToUnicodeString
[1172]	[0x00007FF80AAFC080]	RtlInterlockedClearBitRun
[1173]	[0x00007FF80AAD46C0]	RtlInterlockedFlushSList
[1174]	[0x00007FF80AB942C0]	RtlInterlockedPopEntrySList
[1175]	[0x00007FF80AABD080]	RtlInterlockedPushEntrySList
[1176]	[0x00007FF80AB94580]	RtlInterlockedPushListSList
[1177]	[0x00007FF80AD0C440]	RtlInterlockedPushListSListEx
[1178]	[0x00007FF80ACC3640]	RtlInterlockedSetBitRun
[1179]	[0x00007FF80ACD8080]	RtlIoDecodeMemIoResource
[1180]	[0x00007FF80ACD8300]	RtlIoEncodeMemIoResource
[1181]	[0x00007FF80AB08880]	RtlIpv4AddressToStringA
[1182]	[0x00007FF80AB08600]	RtlIpv4AddressToStringExA
[1183]	[0x00007FF80AB00800]	RtlIpv4AddressToStringExW
[1184]	[0x00007FF80AB00B40]	RtlIpv4AddressToStringW
[1185]	[0x00007FF80AAF3440]	RtlIpv4StringToAddressA
[1186]	[0x00007FF80AAF3200]	RtlIpv4StringToAddressExA
[1187]	[0x00007FF80A945740]	RtlIpv4StringToAddressExW
[1188]	[0x00007FF80A945C80]	RtlIpv4StringToAddressW
[1189]	[0x00007FF80AAF1BC0]	RtlIpv6AddressToStringA
[1190]	[0x00007FF80AAF1800]	RtlIpv6AddressToStringExA
[1191]	[0x00007FF80AAAB9C0]	RtlIpv6AddressToStringExW
[1192]	[0x00007FF80AAABEC0]	RtlIpv6AddressToStringW
[1193]	[0x00007FF80AB05C80]	RtlIpv6StringToAddressA
[1194]	[0x00007FF80AB05A00]	RtlIpv6StringToAddressExA
[1195]	[0x00007FF80A946540]	RtlIpv6StringToAddressExW
[1196]	[0x00007FF80A946D80]	RtlIpv6StringToAddressW
[1197]	[0x00007FF80AC8E840]	RtlIsActivationContextActive
[1198]	[0x00007FF80AA02600]	RtlIsCapabilitySid
[1199]	[0x00007FF80AB1F740]	RtlIsCloudFilesPlaceholder
[1200]	[0x00007FF80ACB3580]	RtlIsCriticalSectionLocked
[1201]	[0x00007FF80A962240]	RtlIsCriticalSectionLockedByThread
[1202]	[0x00007FF80AAE6F80]	RtlIsCurrentProcess
[1203]	[0x00007FF80AD0C980]	RtlIsCurrentThread
[1204]	[0x00007FF80AB7ED00]	RtlIsCurrentThreadAttachExempt
[1205]	[0x00007FF80AAF0540]	RtlIsDosDeviceName_U
[1206]	[0x00007FF80AB21280]	RtlIsElevatedRid
[1207]	[0x00007FF80AAF8BC0]	RtlIsGenericTableEmpty
[1208]	[0x00007FF80AB26280]	RtlIsGenericTableEmptyAvl
[1209]	[0x00007FF80AA10840]	RtlIsMultiSessionSku
[1210]	[0x00007FF80AB1A100]	RtlIsMultiUsersInSessionSku
[1211]	[0x00007FF80ACFD0C0]	RtlIsNameInExpression
[1212]	[0x00007FF80ACFD380]	RtlIsNameInUnUpcasedExpression
[1213]	[0x00007FF80AD02D40]	RtlIsNameLegalDOS8Dot3
[1214]	[0x00007FF80AD0CA40]	RtlIsNonEmptyDirectoryReparsePointAllowed
[1215]	[0x00007FF80AD11C40]	RtlIsNormalizedString
[1216]	[0x00007FF80AB20640]	RtlIsPackageSid
[1217]	[0x00007FF80AA29C80]	RtlIsParentOfChildAppContainer
[1218]	[0x00007FF80AB081C0]	RtlIsPartialPlaceholder
[1219]	[0x00007FF80AD0C480]	RtlIsPartialPlaceholderFileHandle
[1220]	[0x00007FF80AD0C600]	RtlIsPartialPlaceholderFileInfo
[1221]	[0x00007FF80A9521C0]	RtlIsProcessorFeaturePresent
[1222]	[0x00007FF80AAF5640]	RtlIsStateSeparationEnabled
[1223]	[0x00007FF80AAA6480]	RtlIsTextUnicode
[1224]	[0x00007FF80AB08DC0]	RtlIsThreadWithinLoaderCallout
[1225]	[0x00007FF80ACA9440]	RtlIsUntrustedObject
[1226]	[0x00007FF80AA76740]	RtlIsValidHandle
[1227]	[0x00007FF80AA76640]	RtlIsValidIndexHandle
[1228]	[0x00007FF80AD03BC0]	RtlIsValidLocaleName
[1229]	[0x00007FF80AAB1B40]	RtlIsValidProcessTrustLabelSid
[1230]	[0x00007FF80AD0CAC0]	RtlIsZeroMemory
[1231]	[0x00007FF80AD11F80]	RtlKnownExceptionFilter
[1232]	[0x00007FF80A9FC080]	RtlLCIDToCultureName
[1233]	[0x00007FF80A914040]	RtlLargeIntegerToChar
[1234]	[0x00007FF80A9FCBC0]	RtlLcidToLocaleName
